comment_id,video_seed_id,fecha,categoria_real,comentario,likes
c003647,seed_cli_1,2026-01-06,Clima y Energia,"mi familia esta afectada por tormenta, tambien por apagon, gracias por cubrir el tema",3
c003656,seed_cli_4,2026-01-06,Clima y Energia,"todos hablando de energia y de apagon, menos los medios tradicionales",5
c003630,seed_cli_5,2026-01-06,Clima y Energia,"mi familia esta afectada por temperatura, tambien por solar, gracias por cubrir el tema",4
c003597,seed_ent_2,2026-01-06,Entretenimiento,"llevo dias viendo videos sobre actor, la concierto cada vez es peor",2
c003638,seed_cli_3,2026-01-06,Clima y Energia,"todos hablando de renovables y de contaminacion, menos los medios tradicionales",2
c003572,seed_eco_2,2026-01-06,Economia,"primera vez que escucho de ahorro, alguien me explica que paso con impuestos",4
c003654,seed_cli_5,2026-01-07,Clima y Energia,"solar otra vez en tendencias, la incendio va para largo",5
c003575,seed_eco_1,2026-01-07,Economia,porque nadie habla de impuestos y credito en las noticias grandes,2
c003650,seed_cli_1,2026-01-07,Clima y Energia,"apagon otra vez en tendencias, la calor va para largo",4
c003574,seed_eco_2,2026-01-07,Economia,"no puedo creer lo que paso con mercado y deuda, alguien mas lo vio",0
c003621,seed_dep_4,2026-01-07,Deportes,"llevo dias viendo videos sobre entrenador, la campeonato cada vez es peor",3
c003620,seed_dep_5,2026-01-07,Deportes,porque nadie habla de jugador y portero en las noticias grandes,5
c003616,seed_dep_3,2026-01-07,Deportes,"todos hablando de gol y de medalla, menos los medios tradicionales",3
c003614,seed_dep_2,2026-01-07,Deportes,"no puedo creer lo que paso con jugador y partido, alguien mas lo vio",2
c003607,seed_dep_3,2026-01-07,Deportes,yo creo que transferencia y portero se van a poner peor el proximo mes,3
c003639,seed_cli_3,2026-01-07,Clima y Energia,yo creo que temperatura y tormenta se van a poner peor el proximo mes,2
c003598,seed_ent_1,2026-01-07,Entretenimiento,porque nadie habla de concierto y guion en las noticias grandes,4
c003606,seed_dep_4,2026-01-07,Deportes,"todos hablando de seleccion y de transferencia, menos los medios tradicionales",3
c003601,seed_ent_5,2026-01-07,Entretenimiento,"este canal explico actor mejor que cualquier noticiero, mencionaron serie",3
c003604,seed_dep_3,2026-01-07,Deportes,"llevo dias viendo videos sobre medalla, la transferencia cada vez es peor",4
c003594,seed_ent_2,2026-01-07,Entretenimiento,"llevo dias viendo videos sobre pelicula, la streaming cada vez es peor",1
c003600,seed_ent_4,2026-01-08,Entretenimiento,"primera vez que escucho de actriz, alguien me explica que paso con serie",6
c003602,seed_ent_2,2026-01-08,Entretenimiento,"todos hablando de premio y de director, menos los medios tradicionales",2
c003632,seed_cli_2,2026-01-08,Clima y Energia,porque nadie habla de renovables y temperatura en las noticias grandes,4
c003618,seed_dep_4,2026-01-08,Deportes,"no puedo creer lo que paso con transferencia y jugador, alguien mas lo vio",7
c003599,seed_ent_1,2026-01-08,Entretenimiento,"este canal explico cancion mejor que cualquier noticiero, mencionaron concierto",2
c003659,seed_cli_1,2026-01-08,Clima y Energia,"llevo dias viendo videos sobre incendio, la inundacion cada vez es peor",1
c003657,seed_cli_5,2026-01-08,Clima y Energia,"primera vez que escucho de inundacion, alguien me explica que paso con sequia",1
c003571,seed_eco_2,2026-01-08,Economia,"interesante el analisis sobre impuestos y inflacion, deberian hacer una segunda parte",5
c003584,seed_ent_3,2026-01-08,Entretenimiento,"no puedo creer lo que paso con trailer y serie, alguien mas lo vio",2
c003641,seed_cli_2,2026-01-09,Clima y Energia,porque nadie habla de calor y clima en las noticias grandes,0
c003581,seed_eco_1,2026-01-09,Economia,"primera vez que escucho de deuda, alguien me explica que paso con mercado",4
c003645,seed_cli_1,2026-01-09,Clima y Energia,"primera vez que escucho de apagon, alguien me explica que paso con clima",4
c003636,seed_cli_5,2026-01-09,Clima y Energia,"primera vez que escucho de calor, alguien me explica que paso con incendio",2
c003580,seed_eco_5,2026-01-09,Economia,"este canal explico dolar mejor que cualquier noticiero, mencionaron inversion",2
c003608,seed_dep_3,2026-01-09,Deportes,"este canal explico portero mejor que cualquier noticiero, mencionaron arbitro",5
c003625,seed_cli_1,2026-01-09,Clima y Energia,yo creo que temperatura y energia se van a poner peor el proximo mes,5
c003587,seed_ent_4,2026-01-09,Entretenimiento,"todos hablando de actor y de premio, menos los medios tradicionales",2
c003596,seed_ent_3,2026-01-09,Entretenimiento,"llevo dias viendo videos sobre pelicula, la estreno cada vez es peor",4
c003640,seed_cli_5,2026-01-09,Clima y Energia,"mi familia esta afectada por inundacion, tambien por calor, gracias por cubrir el tema",6
c003655,seed_cli_2,2026-01-09,Clima y Energia,porque nadie habla de clima y sismo en las noticias grandes,2
c003611,seed_dep_3,2026-01-09,Deportes,porque nadie habla de torneo y portero en las noticias grandes,3
c003609,seed_dep_2,2026-01-09,Deportes,"no puedo creer lo que paso con jugador y portero, alguien mas lo vio",3
c003648,seed_cli_5,2026-01-10,Clima y Energia,"llevo dias viendo videos sobre tormenta, la inundacion cada vez es peor",2
c003573,seed_eco_2,2026-01-10,Economia,"llevo dias viendo videos sobre credito, la impuestos cada vez es peor",4
c003649,seed_cli_2,2026-01-10,Clima y Energia,porque nadie habla de calor y sequia en las noticias grandes,5
c003595,seed_ent_3,2026-01-10,Entretenimiento,"serie otra vez en tendencias, la actriz va para largo",4
c003653,seed_cli_5,2026-01-10,Clima y Energia,"clima otra vez en tendencias, la apagon va para largo",1
c003634,seed_cli_2,2026-01-10,Clima y Energia,"interesante el analisis sobre tormenta y temperatura, deberian hacer una segunda parte",3
c003633,seed_cli_5,2026-01-10,Clima y Energia,porque nadie habla de contaminacion y incendio en las noticias grandes,0
c003605,seed_dep_4,2026-01-10,Deportes,"no puedo creer lo que paso con liga y entrenador, alguien mas lo vio",4
c003631,seed_cli_1,2026-01-10,Clima y Energia,"solar otra vez en tendencias, la energia va para largo",4
c003583,seed_ent_2,2026-01-10,Entretenimiento,"llevo dias viendo videos sobre temporada, la guion cada vez es peor",4
c003628,seed_cli_2,2026-01-10,Clima y Energia,"llevo dias viendo videos sobre temperatura, la clima cada vez es peor",3
c003585,seed_ent_4,2026-01-10,Entretenimiento,"mi familia esta afectada por streaming, tambien por director, gracias por cubrir el tema",5
c003615,seed_dep_1,2026-01-10,Deportes,"partido otra vez en tendencias, la liga va para largo",4
c003617,seed_dep_5,2026-01-10,Deportes,"campeonato otra vez en tendencias, la arbitro va para largo",2
c003619,seed_dep_2,2026-01-10,Deportes,yo creo que gol y entrenador se van a poner peor el proximo mes,3
c003637,seed_cli_2,2026-01-11,Clima y Energia,porque nadie habla de clima y tormenta en las noticias grandes,3
c003660,seed_cli_5,2026-01-11,Clima y Energia,porque nadie habla de temperatura y solar en las noticias grandes,3
c003592,seed_ent_2,2026-01-11,Entretenimiento,"todos hablando de trailer y de festival, menos los medios tradicionales",1
c003589,seed_ent_5,2026-01-11,Entretenimiento,"primera vez que escucho de cancion, alguien me explica que paso con guion",3
c003613,seed_dep_3,2026-01-11,Deportes,"no puedo creer lo que paso con torneo y entrenador, alguien mas lo vio",3
c003623,seed_dep_5,2026-01-11,Deportes,"llevo dias viendo videos sobre campeonato, la seleccion cada vez es peor",2
c003626,seed_cli_5,2026-01-11,Clima y Energia,"interesante el analisis sobre apagon y incendio, deberian hacer una segunda parte",1
c003577,seed_eco_2,2026-01-11,Economia,"interesante el analisis sobre precios y salario, deberian hacer una segunda parte",2
c003644,seed_cli_2,2026-01-11,Clima y Energia,"interesante el analisis sobre clima y energia, deberian hacer una segunda parte",4
c003643,seed_cli_2,2026-01-11,Clima y Energia,"interesante el analisis sobre inundacion y solar, deberian hacer una segunda parte",2
c003622,seed_dep_4,2026-01-11,Deportes,"no puedo creer lo que paso con partido y arbitro, alguien mas lo vio",5
c003678,seed_ent_2,2026-01-12,Entretenimiento,"primera vez que escucho de director, alguien me explica que paso con actor",1
c003702,seed_dep_4,2026-01-12,Deportes,"no puedo creer lo que paso con portero y torneo, alguien mas lo vio",3
c003725,seed_cli_2,2026-01-12,Clima y Energia,"calor otra vez en tendencias, la temperatura va para largo",4
c003686,seed_ent_1,2026-01-12,Entretenimiento,"mi familia esta afectada por actor, tambien por guion, gracias por cubrir el tema",1
c003724,seed_cli_5,2026-01-12,Clima y Energia,"huracan otra vez en tendencias, la apagon va para largo",3
c003693,seed_ent_5,2026-01-12,Entretenimiento,"todos hablando de actriz y de guion, menos los medios tradicionales",1
c003720,seed_cli_1,2026-01-12,Clima y Energia,"llevo dias viendo videos sobre tormenta, la contaminacion cada vez es peor",4
c003696,seed_dep_2,2026-01-12,Deportes,"no puedo creer lo que paso con entrenador y lesion, alguien mas lo vio",3
c003697,seed_dep_4,2026-01-12,Deportes,"primera vez que escucho de arbitro, alguien me explica que paso con gol",1
c003732,seed_cli_4,2026-01-12,Clima y Energia,"este canal explico lluvia mejor que cualquier noticiero, mencionaron sismo",3
c003688,seed_ent_3,2026-01-12,Entretenimiento,"llevo dias viendo videos sobre pelicula, la actor cada vez es peor",3
c003711,seed_cli_3,2026-01-12,Clima y Energia,yo creo que incendio y clima se van a poner peor el proximo mes,2
c003669,seed_eco_2,2026-01-12,Economia,yo creo que salario y peso se van a poner peor el proximo mes,1
c003737,seed_cli_4,2026-01-12,Clima y Energia,porque nadie habla de clima y calor en las noticias grandes,4
c003671,seed_eco_3,2026-01-12,Economia,"llevo dias viendo videos sobre impuestos, la empleo cada vez es peor",4
c003661,seed_eco_2,2026-01-12,Economia,yo creo que sueldo y mercado se van a poner peor el proximo mes,2
c003713,seed_cli_5,2026-01-12,Clima y Energia,"llevo dias viendo videos sobre calor, la lluvia cada vez es peor",3
c003739,seed_cli_5,2026-01-12,Clima y Energia,porque nadie habla de energia y apagon en las noticias grandes,2
c003738,seed_cli_5,2026-01-12,Clima y Energia,"mi familia esta afectada por sismo, tambien por lluvia, gracias por cubrir el tema",4
c003665,seed_eco_4,2026-01-13,Economia,"inversion otra vez en tendencias, la deuda va para largo",0
c003705,seed_dep_1,2026-01-13,Deportes,porque nadie habla de torneo y arbitro en las noticias grandes,1
c003685,seed_ent_1,2026-01-13,Entretenimiento,"primera vez que escucho de streaming, alguien me explica que paso con guion",5
c003684,seed_ent_3,2026-01-13,Entretenimiento,"no puedo creer lo que paso con actor y premio, alguien mas lo vio",2
c003682,seed_ent_3,2026-01-13,Entretenimiento,"primera vez que escucho de guion, alguien me explica que paso con temporada",3
c003722,seed_cli_1,2026-01-13,Clima y Energia,"interesante el analisis sobre lluvia y temperatura, deberian hacer una segunda parte",0
c003701,seed_dep_1,2026-01-13,Deportes,yo creo que estadio y torneo se van a poner peor el proximo mes,5
c003716,seed_cli_2,2026-01-13,Clima y Energia,porque nadie habla de contaminacion y incendio en las noticias grandes,4
c003662,seed_eco_4,2026-01-13,Economia,"llevo dias viendo videos sobre credito, la inversion cada vez es peor",5
c003694,seed_ent_3,2026-01-13,Entretenimiento,"mi familia esta afectada por guion, tambien por concierto, gracias por cubrir el tema",1
c003664,seed_eco_3,2026-01-13,Economia,"primera vez que escucho de mercado, alguien me explica que paso con desempleo",6
c003719,seed_cli_4,2026-01-14,Clima y Energia,"primera vez que escucho de huracan, alguien me explica que paso con temperatura",6
c003672,seed_eco_3,2026-01-14,Economia,porque nadie habla de desempleo y impuestos en las noticias grandes,1
c003723,seed_cli_5,2026-01-14,Clima y Energia,"lluvia otra vez en tendencias, la contaminacion va para largo",2
c003714,seed_cli_1,2026-01-14,Clima y Energia,"no puedo creer lo que paso con contaminacion y incendio, alguien mas lo vio",4
c003698,seed_dep_1,2026-01-14,Deportes,"no puedo creer lo que paso con transferencia y medalla, alguien mas lo vio",4
c003729,seed_cli_3,2026-01-14,Clima y Energia,yo creo que sequia y clima se van a poner peor el proximo mes,3
c003715,seed_cli_2,2026-01-14,Clima y Energia,"llevo dias viendo videos sobre apagon, la contaminacion cada vez es peor",3
c003721,seed_cli_4,2026-01-14,Clima y Energia,"interesante el analisis sobre incendio y temperatura, deberian hacer una segunda parte",5
c003718,seed_cli_4,2026-01-14,Clima y Energia,"no puedo creer lo que paso con renovables y lluvia, alguien mas lo vio",3
c003709,seed_cli_4,2026-01-15,Clima y Energia,"energia otra vez en tendencias, la renovables va para largo",0
c003681,seed_ent_2,2026-01-15,Entretenimiento,"todos hablando de trailer y de cancion, menos los medios tradicionales",3
c003728,seed_cli_5,2026-01-15,Clima y Energia,"llevo dias viendo videos sobre huracan, la lluvia cada vez es peor",1
c003730,seed_cli_5,2026-01-15,Clima y Energia,yo creo que incendio y contaminacion se van a poner peor el proximo mes,4
c003673,seed_eco_1,2026-01-15,Economia,"mi familia esta afectada por deuda, tambien por desempleo, gracias por cubrir el tema",2
c003663,seed_eco_4,2026-01-15,Economia,"primera vez que escucho de gasolina, alguien me explica que paso con inflacion",8
c003700,seed_dep_4,2026-01-15,Deportes,"portero otra vez en tendencias, la jugador va para largo",1
c003726,seed_cli_3,2026-01-16,Clima y Energia,"todos hablando de inundacion y de lluvia, menos los medios tradicionales",3
c003736,seed_cli_5,2026-01-16,Clima y Energia,yo creo que sequia y apagon se van a poner peor el proximo mes,5
c003733,seed_cli_3,2026-01-16,Clima y Energia,"mi familia esta afectada por solar, tambien por inundacion, gracias por cubrir el tema",3
c003668,seed_eco_2,2026-01-16,Economia,"mi familia esta afectada por desempleo, tambien por impuestos, gracias por cubrir el tema",0
c003690,seed_ent_1,2026-01-16,Entretenimiento,yo creo que actor y director se van a poner peor el proximo mes,4
c003675,seed_eco_1,2026-01-16,Economia,"precios otra vez en tendencias, la credito va para largo",1
c003707,seed_dep_5,2026-01-16,Deportes,"primera vez que escucho de campeonato, alguien me explica que paso con seleccion",5
c003706,seed_dep_2,2026-01-16,Deportes,"todos hablando de lesion y de gol, menos los medios tradicionales",4
c003704,seed_dep_1,2026-01-16,Deportes,"mi familia esta afectada por estadio, tambien por jugador, gracias por cubrir el tema",5
c003703,seed_dep_3,2026-01-16,Deportes,"mi familia esta afectada por campeonato, tambien por transferencia, gracias por cubrir el tema",5
c003667,seed_eco_4,2026-01-16,Economia,"mi familia esta afectada por peso, tambien por empleo, gracias por cubrir el tema",5
c003666,seed_eco_2,2026-01-16,Economia,yo creo que dolar y precios se van a poner peor el proximo mes,6
c003695,seed_dep_3,2026-01-16,Deportes,"este canal explico entrenador mejor que cualquier noticiero, mencionaron torneo",4
c003692,seed_ent_1,2026-01-16,Entretenimiento,yo creo que trailer y temporada se van a poner peor el proximo mes,5
c003691,seed_ent_2,2026-01-16,Entretenimiento,"primera vez que escucho de trailer, alguien me explica que paso con director",3
c003674,seed_eco_4,2026-01-16,Economia,"interesante el analisis sobre inflacion y impuestos, deberian hacer una segunda parte",2
c003687,seed_ent_3,2026-01-16,Entretenimiento,"todos hablando de streaming y de concierto, menos los medios tradicionales",5
c003679,seed_ent_5,2026-01-17,Entretenimiento,"interesante el analisis sobre concierto y pelicula, deberian hacer una segunda parte",5
