edad,monto_credito,antiguedad_laboral_meses,correo_dominio_gratuito,telefono_verificado,reputacion_negocio,ingresos_declarados,ingresos_declarados_reportados_bis,monto_credito_normalizado,region_operativa_constante,target
30,9092.0,31.0,0,1,0.453,4039.0,3930.0,6.059,1,0
30,8432.0,14.0,1,0,0.506,6000.0,6201.0,5.615,1,0
30,8144.0,0.0,0,1,0.628,18427.0,16886.0,5.438,2,0
61,5556.0,18.0,0,1,0.969,6529.0,6439.0,3.658,1,0
48,5186.0,6.0,1,1,0.88,6765.0,7021.0,3.442,1,0
46,5087.0,18.0,0,0,0.904,6634.0,6971.0,3.394,2,0
61,9622.0,81.0,1,1,0.731,9730.0,9975.0,6.439,2,1
39,8763.0,13.0,1,0,0.701,10109.0,9864.0,5.92,1,0
21,9877.0,6.0,0,0,0.851,10427.0,10253.0,6.834,1,0
22,3968.0,1.0,1,0,0.564,13706.0,13894.0,2.688,1,1
50,1946.0,61.0,1,0,0.895,6813.0,6512.0,1.27,1,0
54,5357.0,5.0,1,1,0.642,8606.0,8255.0,3.364,1,0
44,8752.0,25.0,1,0,0.53,3784.0,3927.0,5.77,1,0
51,5546.0,16.0,0,0,0.384,11061.0,10853.0,3.705,1,0
41,17489.0,74.0,1,1,0.519,8560.0,8329.0,11.695,1,0
46,3804.0,28.0,1,1,0.684,8863.0,9120.0,2.555,1,0
22,2242.0,0.0,1,1,0.374,11789.0,12372.0,1.546,1,0
61,1603.0,6.0,0,0,0.376,5242.0,4894.0,1.045,1,0
20,5352.0,2.0,1,0,0.966,11237.0,11589.0,3.577,1,1
37,8007.0,41.0,0,0,0.834,11262.0,11335.0,5.527,2,0
38,4597.0,27.0,0,1,0.226,11528.0,11288.0,3.066,1,0
39,8310.0,47.0,1,1,0.875,4291.0,4348.0,5.262,2,0
59,7708.0,0.0,1,0,0.58,6303.0,6407.0,5.127,1,0
20,7336.0,29.0,0,0,0.6,8973.0,8937.0,4.953,1,0
41,8259.0,31.0,1,0,0.668,4475.0,4187.0,5.56,1,0
34,7448.0,23.0,0,1,0.504,14943.0,14394.0,4.938,1,0
24,9305.0,12.0,1,1,0.542,8293.0,8235.0,6.081,1,0
21,4396.0,9.0,0,1,0.891,3434.0,3390.0,2.861,1,0
20,8040.0,10.0,0,1,0.445,11452.0,11455.0,5.424,1,0
60,9551.0,18.0,1,0,0.509,6238.0,6373.0,6.241,2,0
44,4731.0,79.0,1,1,0.71,5177.0,5257.0,3.155,1,0
53,7469.0,16.0,1,1,0.644,8958.0,9234.0,4.842,1,0
32,3642.0,37.0,1,1,0.663,17932.0,17384.0,2.422,1,0
41,5783.0,2.0,0,0,0.714,4045.0,3834.0,3.856,1,0
42,6600.0,70.0,1,0,0.547,9426.0,9430.0,4.396,2,0
26,16121.0,9.0,0,1,0.447,11305.0,10809.0,10.676,1,0
25,4123.0,13.0,1,1,0.4,14890.0,14613.0,2.769,1,0
64,12431.0,3.0,1,1,0.462,10347.0,10299.0,7.854,1,0
28,8218.0,15.0,0,1,0.878,11789.0,11946.0,5.397,1,0
60,8874.0,4.0,0,0,0.745,11170.0,11682.0,5.611,1,0
20,3688.0,21.0,1,1,0.624,11316.0,11049.0,2.385,1,0
63,2675.0,39.0,0,1,0.731,14171.0,14207.0,1.768,1,0
29,6101.0,28.0,1,1,0.143,7702.0,7573.0,4.108,1,0
38,3655.0,4.0,0,1,0.51,6257.0,6262.0,2.518,1,0
40,6463.0,16.0,1,1,0.74,4678.0,4567.0,4.173,1,0
50,9403.0,23.0,1,1,0.447,10240.0,10033.0,6.074,1,0
40,5324.0,10.0,1,1,0.161,10021.0,10017.0,3.528,1,0
30,2937.0,17.0,1,0,0.65,10435.0,10608.0,2.0,1,0
29,4047.0,10.0,0,1,0.793,7038.0,7065.0,2.668,1,0
47,6748.0,51.0,1,1,0.766,10537.0,10267.0,4.693,1,0
48,7077.0,2.0,0,1,0.4,6455.0,6156.0,4.544,1,0
45,3979.0,40.0,1,1,0.827,5708.0,5980.0,2.634,1,1
60,1986.0,6.0,1,1,0.525,6006.0,5806.0,1.303,1,0
33,2939.0,26.0,0,0,0.194,10102.0,9826.0,1.884,1,0
46,4656.0,8.0,0,1,0.566,2922.0,2919.0,3.103,1,0
45,2600.0,27.0,1,1,0.49,3916.0,3797.0,1.693,1,0
31,7144.0,28.0,1,1,0.911,7403.0,7494.0,4.699,1,0
62,5901.0,12.0,1,0,0.76,4723.0,4694.0,3.963,1,0
61,6816.0,20.0,0,1,0.182,5178.0,5232.0,4.585,1,0
55,3882.0,43.0,1,1,0.522,2409.0,2383.0,2.548,1,0
46,4637.0,9.0,0,0,0.611,13013.0,12624.0,3.131,1,0
21,6860.0,3.0,1,1,0.785,5065.0,5141.0,4.653,1,0
20,4026.0,11.0,1,1,0.688,9950.0,9966.0,2.731,1,0
25,9522.0,48.0,0,1,0.448,5714.0,5568.0,6.29,1,0
26,5784.0,2.0,1,0,0.708,7834.0,7714.0,3.732,1,0
22,11558.0,7.0,0,1,1.0,4307.0,4270.0,7.821,1,0
37,3776.0,9.0,1,1,0.563,8517.0,8070.0,2.511,1,0
26,4634.0,11.0,0,1,0.887,7196.0,7497.0,3.063,1,0
42,8192.0,49.0,1,1,0.697,8960.0,8767.0,5.35,1,0
59,4989.0,29.0,1,1,0.483,4478.0,4886.0,3.353,2,1
28,10850.0,21.0,0,1,0.153,9619.0,9991.0,7.133,1,0
62,6190.0,8.0,0,1,0.53,4686.0,4777.0,4.251,1,0
59,6872.0,15.0,1,1,0.581,5921.0,6036.0,4.529,1,0
24,4429.0,5.0,0,1,0.517,9433.0,9161.0,2.856,1,0
34,6671.0,53.0,1,1,0.751,9713.0,9781.0,4.511,1,0
43,1867.0,42.0,1,1,0.714,14559.0,14126.0,1.252,1,0
40,5039.0,42.0,1,1,0.263,15704.0,15427.0,3.534,1,0
53,3961.0,57.0,0,0,0.598,5444.0,5383.0,2.564,1,0
20,16738.0,41.0,0,1,0.719,6425.0,6107.0,10.758,1,0
42,5295.0,35.0,1,1,0.533,12628.0,12646.0,3.558,1,0
32,1816.0,7.0,1,1,0.669,9612.0,9721.0,1.221,1,0
26,5132.0,49.0,0,1,0.572,20060.0,20669.0,3.378,1,0
39,3514.0,12.0,1,0,0.636,2592.0,2591.0,2.372,1,0
41,2928.0,16.0,1,1,0.775,12058.0,12081.0,2.001,1,1
25,3663.0,47.0,0,0,0.632,14983.0,15114.0,2.434,1,0
23,2691.0,26.0,1,1,0.675,1719.0,1701.0,1.858,1,0
42,8706.0,17.0,1,0,0.48,8829.0,8409.0,5.942,1,1
43,3268.0,4.0,1,0,0.543,8489.0,8392.0,2.195,2,1
21,8186.0,6.0,1,1,0.55,9874.0,9450.0,5.699,1,0
61,10007.0,9.0,0,0,0.311,8077.0,8106.0,6.982,1,1
48,3984.0,32.0,0,0,0.403,8147.0,8169.0,2.616,1,0
64,4192.0,22.0,0,1,0.492,9398.0,9620.0,2.763,2,0
31,3598.0,9.0,0,0,0.661,6245.0,6352.0,2.411,1,0
43,4871.0,116.0,0,0,0.665,2409.0,2293.0,3.252,1,0
40,4920.0,57.0,1,0,0.587,13366.0,13617.0,3.214,1,0
41,6274.0,9.0,1,0,0.475,3738.0,3758.0,4.144,1,0
62,3328.0,34.0,1,0,1.0,12575.0,12236.0,2.185,1,0
62,7174.0,22.0,1,0,0.45,4016.0,3933.0,4.825,1,0
57,4665.0,24.0,0,1,0.509,6020.0,5901.0,3.067,1,0
64,6802.0,12.0,1,1,0.207,6104.0,6001.0,4.738,1,0
52,6691.0,3.0,0,1,0.5,8002.0,7941.0,4.377,1,0
63,9796.0,2.0,1,1,0.613,9446.0,9324.0,6.868,1,0
59,16306.0,16.0,1,1,0.715,6373.0,6250.0,10.908,1,0
31,11664.0,45.0,0,1,0.658,8344.0,7985.0,7.729,1,0
55,9223.0,12.0,1,0,1.0,6113.0,6179.0,6.114,1,0
49,3690.0,14.0,0,1,0.498,14035.0,12838.0,2.586,1,0
29,4583.0,44.0,1,1,0.599,6508.0,6234.0,3.0,1,0
52,7856.0,5.0,1,0,0.696,10196.0,9796.0,5.13,1,0
44,6544.0,8.0,1,1,0.71,13575.0,13821.0,4.232,1,0
30,3978.0,22.0,0,1,0.184,13893.0,13538.0,2.625,1,0
22,4620.0,25.0,1,1,0.441,6308.0,6041.0,3.099,2,0
49,8445.0,0.0,0,1,0.731,11694.0,11541.0,5.993,2,0
27,4356.0,24.0,1,1,0.563,8709.0,8396.0,2.844,1,0
33,4557.0,7.0,0,1,0.598,18919.0,19067.0,2.959,2,0
45,5102.0,9.0,0,1,0.871,4819.0,4645.0,3.558,1,0
33,7091.0,1.0,1,1,0.681,4597.0,4811.0,4.812,1,0
36,4419.0,8.0,1,1,0.477,16685.0,17399.0,3.094,1,0
52,4070.0,84.0,1,1,0.603,13718.0,13231.0,2.649,1,0
47,2676.0,15.0,1,1,0.457,10277.0,10048.0,1.735,1,0
22,5100.0,11.0,0,0,0.239,17731.0,18611.0,3.55,2,0
39,4123.0,10.0,1,1,1.0,10135.0,10380.0,2.821,1,0
27,3956.0,54.0,1,1,0.659,14216.0,14051.0,2.639,1,0
56,7772.0,13.0,0,0,0.951,5868.0,6302.0,5.132,1,0
33,6229.0,22.0,1,0,0.523,6745.0,6974.0,4.001,1,0
57,7593.0,3.0,0,0,0.614,7123.0,7333.0,4.622,1,1
51,5908.0,10.0,1,1,0.279,10464.0,10624.0,3.935,2,0
32,8332.0,20.0,0,1,0.176,7139.0,6868.0,5.653,1,0
64,4038.0,43.0,0,1,0.906,14578.0,14093.0,2.693,1,0
34,4152.0,9.0,1,0,0.956,2859.0,2792.0,2.844,1,0
56,5051.0,20.0,1,1,0.106,10509.0,10103.0,3.37,1,0
57,2272.0,8.0,1,1,0.66,10663.0,10687.0,1.512,1,0
55,10620.0,1.0,1,1,0.581,7831.0,8015.0,7.076,1,0
27,5930.0,0.0,1,1,0.057,6760.0,7179.0,4.141,1,0
26,2092.0,4.0,1,1,0.693,6466.0,6322.0,1.426,1,0
64,7271.0,47.0,0,1,0.147,12695.0,13058.0,4.888,1,1
33,8469.0,24.0,1,1,0.784,8885.0,8854.0,5.512,1,0
38,11256.0,34.0,1,0,0.644,9884.0,10165.0,7.384,1,0
45,5357.0,14.0,0,1,0.407,8248.0,8455.0,3.486,1,0
36,7773.0,1.0,1,1,0.728,3787.0,3886.0,5.183,1,0
61,7131.0,8.0,1,1,0.595,10498.0,10878.0,4.82,1,0
21,2111.0,16.0,1,1,0.35,5906.0,6028.0,1.391,1,0
32,2754.0,7.0,1,0,0.42,15245.0,15098.0,1.811,1,1
27,3733.0,29.0,1,0,0.55,17571.0,16927.0,2.538,1,0
60,3273.0,4.0,0,0,0.721,8482.0,8714.0,2.217,1,0
32,9017.0,10.0,1,1,0.319,7787.0,8070.0,6.183,1,1
60,2873.0,1.0,1,1,0.552,6236.0,6432.0,1.985,1,0
54,9220.0,5.0,0,1,0.686,9593.0,9373.0,6.154,2,0
38,7269.0,8.0,1,1,0.638,5500.0,5455.0,4.922,1,0
49,7623.0,43.0,0,1,0.286,5493.0,5668.0,5.076,1,0
59,5111.0,45.0,1,1,0.688,3746.0,3857.0,3.391,1,0
60,4321.0,36.0,1,1,1.0,3616.0,3530.0,2.891,1,1
31,3385.0,24.0,1,1,0.551,11609.0,11727.0,2.312,1,0
23,2760.0,8.0,1,0,0.16,10097.0,10210.0,1.915,1,0
30,2161.0,11.0,1,1,0.265,6458.0,6365.0,1.457,2,0
22,6713.0,3.0,1,1,0.337,8728.0,8955.0,4.614,1,0
55,4021.0,2.0,0,0,0.697,7113.0,7016.0,2.587,2,0
57,8428.0,22.0,1,1,0.54,7134.0,7048.0,5.819,1,0
40,5802.0,38.0,0,1,0.45,8112.0,8108.0,4.057,1,0
63,4581.0,123.0,1,0,0.524,7225.0,7233.0,3.002,2,0
36,8198.0,13.0,1,0,0.807,3326.0,3223.0,5.405,2,0
52,5996.0,12.0,1,1,0.5,16940.0,17317.0,4.02,1,0
35,4965.0,11.0,1,1,0.818,4874.0,4943.0,3.328,1,1
30,1559.0,20.0,1,0,0.708,13394.0,13334.0,1.042,1,0
51,10209.0,3.0,0,0,0.285,19895.0,20636.0,6.906,1,0
63,5607.0,22.0,0,1,0.692,6005.0,5880.0,3.71,1,0
27,5760.0,13.0,0,1,0.819,5162.0,5412.0,3.859,1,0
48,6685.0,5.0,0,1,0.399,8246.0,8304.0,4.339,1,0
46,4926.0,11.0,1,1,0.98,12092.0,11698.0,3.391,1,0
54,8769.0,22.0,1,1,0.19,7908.0,8135.0,6.144,2,0
59,3396.0,7.0,0,1,0.66,10113.0,9921.0,2.234,1,0
51,6745.0,2.0,0,1,0.635,3555.0,3610.0,4.311,1,0
24,3597.0,5.0,0,1,0.354,11921.0,11609.0,2.357,1,1
21,5071.0,49.0,1,1,0.939,17591.0,17719.0,3.312,1,0
62,4973.0,32.0,1,1,0.77,4391.0,4534.0,3.279,1,0
28,8019.0,36.0,1,1,0.451,5041.0,4896.0,5.515,2,0
48,6770.0,44.0,1,1,0.741,4240.0,4182.0,4.598,1,0
53,5913.0,19.0,0,1,0.372,3535.0,3589.0,4.012,1,0
37,6171.0,11.0,1,1,0.701,8386.0,7888.0,4.201,2,0
42,7148.0,21.0,1,1,0.683,4276.0,4274.0,4.692,1,0
26,16050.0,6.0,0,1,0.643,10518.0,10514.0,10.525,1,0
54,5962.0,1.0,1,1,0.482,11245.0,11720.0,3.997,1,0
59,4736.0,12.0,0,1,0.851,15849.0,16360.0,3.083,1,0
20,3729.0,3.0,1,0,0.551,7776.0,7600.0,2.546,2,0
47,4407.0,3.0,0,0,0.495,2025.0,2071.0,2.99,1,0
51,4613.0,12.0,0,0,0.97,4135.0,4105.0,3.124,1,0
55,8763.0,82.0,1,1,0.408,8442.0,8164.0,5.762,1,0
62,3613.0,55.0,0,1,0.538,10809.0,10766.0,2.472,1,0
44,4677.0,54.0,0,0,0.816,8054.0,7858.0,3.033,1,0
40,8226.0,13.0,1,1,0.337,5923.0,5922.0,5.705,1,0
27,4723.0,51.0,0,0,0.796,4385.0,4576.0,3.331,1,1
53,7625.0,19.0,1,0,0.877,6058.0,6062.0,5.015,1,0
39,4655.0,9.0,0,1,1.0,8486.0,8372.0,3.068,1,0
61,5193.0,35.0,0,1,0.436,8933.0,8981.0,3.718,1,0
35,3769.0,42.0,1,1,0.746,8118.0,8105.0,2.564,1,0
21,5800.0,6.0,0,1,0.539,15731.0,16447.0,3.868,2,0
34,6875.0,4.0,1,1,0.625,13020.0,13348.0,4.464,1,0
29,6944.0,2.0,1,0,0.75,9358.0,9094.0,4.762,1,0
26,2394.0,113.0,0,1,0.515,4940.0,4861.0,1.528,1,0
22,5863.0,1.0,0,0,0.511,5703.0,5757.0,3.86,1,1
24,4421.0,9.0,0,0,0.698,7522.0,7753.0,3.14,1,0
52,9775.0,29.0,1,0,0.586,11319.0,11268.0,6.56,1,0
64,5609.0,7.0,0,1,0.401,24475.0,25078.0,3.785,1,0
60,12826.0,5.0,1,1,0.665,6732.0,6791.0,8.289,1,0
41,5215.0,8.0,1,1,0.512,9856.0,9205.0,3.453,2,0
35,2032.0,9.0,0,1,0.53,9904.0,9604.0,1.383,1,0
25,7394.0,49.0,0,1,0.792,3028.0,2920.0,4.842,1,0
22,4756.0,5.0,1,1,0.251,10114.0,10911.0,3.143,1,0
44,10645.0,21.0,1,0,1.0,12771.0,12926.0,7.454,1,0
45,1198.0,16.0,0,0,0.646,9523.0,9118.0,0.777,1,0
43,4932.0,10.0,0,1,0.819,6774.0,6838.0,3.375,1,0
54,5027.0,28.0,0,1,0.32,6684.0,6843.0,3.209,1,0
24,10764.0,81.0,0,1,0.713,8428.0,8612.0,7.496,1,0
41,10726.0,8.0,1,1,0.831,6234.0,6421.0,6.962,1,0
25,6967.0,53.0,0,0,0.962,7662.0,7979.0,4.532,1,0
23,2960.0,3.0,0,1,0.729,5571.0,5767.0,1.965,1,0
34,9145.0,44.0,0,0,0.632,12580.0,12851.0,6.088,1,0
60,1859.0,76.0,0,1,0.87,4208.0,4069.0,1.2,2,0
53,10048.0,7.0,1,0,0.66,6319.0,6446.0,6.684,2,0
31,8325.0,6.0,0,0,0.417,19301.0,19245.0,5.654,1,1
22,7753.0,25.0,0,0,0.715,8442.0,8246.0,4.965,1,0
22,7742.0,13.0,0,1,0.261,10253.0,9762.0,5.095,1,0
46,11326.0,8.0,1,1,0.692,5008.0,4925.0,7.828,2,0
52,2166.0,2.0,0,1,0.689,7589.0,7730.0,1.48,1,0
49,4475.0,17.0,0,1,0.307,16981.0,16342.0,3.014,1,0
57,3692.0,10.0,0,1,0.309,4321.0,4465.0,2.609,1,0
52,6703.0,16.0,1,0,0.297,5438.0,5478.0,4.533,1,1
52,4440.0,5.0,0,0,0.471,5704.0,5585.0,3.007,1,1
50,12061.0,52.0,1,1,0.528,4743.0,4808.0,7.89,2,0
53,6815.0,136.0,1,0,0.63,12400.0,12168.0,4.791,1,0
50,6514.0,43.0,0,1,0.858,13591.0,13028.0,4.36,1,0
52,10465.0,1.0,0,1,0.802,5247.0,5215.0,7.163,1,0
53,5566.0,29.0,0,1,0.73,2734.0,2889.0,3.789,2,0
51,5568.0,52.0,0,1,0.498,8458.0,8723.0,3.697,1,0
34,2993.0,15.0,1,1,0.657,7935.0,7800.0,1.956,1,0
41,2619.0,126.0,0,0,0.715,8223.0,8265.0,1.709,1,0
21,1964.0,29.0,1,1,0.328,5505.0,5515.0,1.25,1,0
45,4487.0,54.0,1,1,0.728,3693.0,3867.0,2.959,2,0
62,3438.0,4.0,0,1,0.539,6332.0,6165.0,2.254,2,0
25,3381.0,16.0,1,1,0.8,6999.0,6845.0,2.24,1,0
32,6962.0,4.0,1,0,0.546,4446.0,4463.0,4.9,1,1
25,3005.0,72.0,1,0,0.537,6493.0,6879.0,2.102,1,0
39,2254.0,46.0,1,1,0.168,6159.0,5885.0,1.536,1,0
59,9288.0,15.0,1,1,0.713,8099.0,7838.0,6.452,2,0
23,5545.0,34.0,0,1,0.597,17375.0,17299.0,3.594,1,0
27,2384.0,41.0,0,1,0.57,8804.0,9122.0,1.554,1,0
20,8338.0,19.0,1,0,0.601,10594.0,10598.0,5.635,2,0
40,5083.0,17.0,1,0,0.452,9742.0,9965.0,3.497,1,0
61,2672.0,11.0,0,1,0.273,3097.0,3176.0,1.783,1,0
40,7614.0,9.0,0,1,0.464,12961.0,13210.0,5.077,2,0
51,5011.0,60.0,1,1,0.478,8576.0,8502.0,3.491,2,0
31,2352.0,10.0,0,0,0.793,13746.0,14162.0,1.528,1,0
24,1181.0,17.0,0,1,0.564,10296.0,10330.0,0.773,1,0
37,7818.0,5.0,1,0,0.815,3775.0,3798.0,5.242,1,1
46,7431.0,122.0,1,1,0.666,9387.0,9656.0,4.712,1,0
22,3938.0,4.0,1,1,0.548,10402.0,10360.0,2.594,1,0
43,6290.0,4.0,1,0,0.329,6575.0,6590.0,4.225,1,0
40,4088.0,2.0,0,0,0.553,7174.0,7007.0,2.692,1,0
54,5283.0,0.0,1,1,0.846,5284.0,5516.0,3.497,1,1
52,6603.0,38.0,1,1,0.851,6611.0,6544.0,4.535,2,0
28,9622.0,44.0,0,1,0.502,8374.0,8443.0,6.257,1,0
52,11835.0,35.0,0,1,0.642,6476.0,6505.0,7.836,1,0
44,6230.0,11.0,1,0,0.829,9107.0,8899.0,4.131,1,1
35,4651.0,1.0,0,1,0.544,6234.0,6540.0,3.028,1,1
20,3533.0,18.0,1,1,0.687,11689.0,11716.0,2.325,1,0
50,10275.0,24.0,0,1,0.746,9300.0,9340.0,6.819,1,0
29,8235.0,1.0,1,1,0.676,12605.0,12054.0,5.319,1,0
34,8278.0,1.0,1,0,0.338,11969.0,11968.0,5.754,2,0
53,5218.0,18.0,0,1,0.537,28432.0,27633.0,3.458,1,0
58,3111.0,5.0,0,1,0.501,4069.0,4043.0,2.095,2,1
28,2337.0,3.0,1,1,0.346,6983.0,7284.0,1.556,1,0
39,1505.0,21.0,0,0,0.821,16911.0,17188.0,1.01,2,0
41,4638.0,54.0,0,1,0.628,3182.0,3057.0,3.075,1,0
50,4772.0,83.0,1,1,0.393,4671.0,4625.0,3.232,1,0
61,9182.0,50.0,1,0,0.568,5619.0,5481.0,6.064,1,0
25,9348.0,8.0,1,1,0.782,6380.0,6154.0,5.874,1,0
63,3444.0,46.0,1,0,0.821,7661.0,7386.0,2.343,2,0
50,7624.0,24.0,1,1,0.889,5695.0,5643.0,5.155,1,0
33,2848.0,54.0,0,0,0.652,7776.0,7903.0,1.852,1,0
31,7349.0,26.0,1,1,1.0,5770.0,5545.0,4.621,1,0
36,5085.0,14.0,0,1,0.784,5226.0,5129.0,3.437,1,0
25,11869.0,6.0,1,1,0.293,12875.0,12241.0,8.022,1,0
51,8978.0,11.0,0,1,0.709,8886.0,8788.0,5.687,1,0
46,7287.0,3.0,1,1,0.942,13384.0,13723.0,4.927,2,0
35,2721.0,9.0,1,1,0.629,8759.0,8854.0,1.784,1,0
58,4977.0,21.0,0,1,0.281,4083.0,3862.0,3.262,1,1
56,2457.0,20.0,1,0,0.595,5331.0,5331.0,1.726,2,0
61,7757.0,33.0,1,1,0.499,10964.0,11017.0,5.097,2,0
46,3739.0,4.0,0,0,0.365,10259.0,10150.0,2.517,1,1
25,2166.0,19.0,0,1,0.603,12696.0,12811.0,1.535,1,0
41,3103.0,59.0,1,1,0.538,18555.0,17616.0,1.97,1,0
36,4321.0,39.0,1,1,0.421,12404.0,12219.0,2.895,1,0
23,5600.0,40.0,1,1,0.734,5885.0,5869.0,3.744,2,0
40,6352.0,7.0,0,1,0.661,5880.0,5914.0,4.032,2,1
49,3799.0,68.0,0,0,1.0,20055.0,20313.0,2.457,1,0
42,2928.0,100.0,1,1,0.517,5711.0,5781.0,2.031,1,0
63,4426.0,27.0,1,0,0.571,12946.0,12599.0,2.922,2,0
43,7344.0,23.0,1,1,0.691,3802.0,3714.0,5.009,2,0
37,3911.0,2.0,0,0,0.316,15812.0,15722.0,2.582,1,0
47,6299.0,4.0,0,1,0.661,13389.0,13885.0,4.196,1,0
58,2018.0,1.0,0,1,0.762,17002.0,16134.0,1.319,1,0
61,7948.0,8.0,1,1,0.926,6601.0,6541.0,5.244,1,1
63,2331.0,65.0,0,1,0.621,11422.0,11429.0,1.503,2,0
28,4066.0,9.0,0,1,0.706,4594.0,4661.0,2.751,1,0
53,3659.0,46.0,0,1,0.669,4600.0,4701.0,2.565,1,0
50,5671.0,8.0,1,1,0.544,11399.0,11225.0,3.863,1,0
60,3180.0,17.0,0,1,0.91,9971.0,10011.0,2.185,2,0
23,7963.0,8.0,0,0,0.84,9265.0,9650.0,5.343,1,0
43,5513.0,19.0,1,1,0.531,18248.0,18700.0,3.683,2,0
34,1870.0,7.0,1,1,0.374,6257.0,6680.0,1.253,1,0
20,10674.0,2.0,1,1,0.712,4060.0,4136.0,7.162,1,0
57,6670.0,24.0,0,1,0.585,10188.0,9656.0,4.466,1,0
45,6977.0,13.0,0,0,0.723,11398.0,11896.0,4.691,2,1
33,11623.0,84.0,1,1,0.38,6877.0,7325.0,7.888,2,0
31,5128.0,7.0,0,1,0.871,5731.0,5474.0,3.397,2,0
63,12254.0,31.0,0,0,0.833,9678.0,9643.0,8.093,1,0
60,4142.0,4.0,0,0,1.0,8950.0,8981.0,2.857,2,0
60,2388.0,27.0,0,1,0.666,8579.0,8543.0,1.609,1,0
46,3320.0,10.0,1,1,0.834,9444.0,9516.0,2.238,2,0
29,2660.0,6.0,1,0,0.797,10452.0,10492.0,1.775,1,0
47,1585.0,45.0,1,1,0.588,12026.0,11640.0,1.082,2,0
55,5449.0,30.0,1,1,0.744,5448.0,5744.0,3.623,1,0
30,4128.0,19.0,1,1,0.692,6295.0,6420.0,2.807,1,0
34,12111.0,1.0,0,0,0.878,14235.0,14133.0,8.093,1,0
41,9967.0,2.0,0,1,0.368,13002.0,13138.0,6.773,1,0
54,6155.0,7.0,1,1,0.781,10265.0,10743.0,4.15,2,0
39,2126.0,25.0,0,0,0.614,7872.0,7918.0,1.438,1,0
41,5615.0,40.0,0,1,0.472,8158.0,7953.0,3.792,1,0
25,4251.0,18.0,0,1,0.579,8081.0,8259.0,2.847,1,0
49,8576.0,1.0,0,1,0.457,11549.0,11500.0,5.75,1,0
59,1193.0,9.0,1,1,0.817,9672.0,9813.0,0.843,1,0
50,3946.0,6.0,0,1,0.711,10312.0,10091.0,2.614,2,0
61,6015.0,21.0,1,1,0.607,6677.0,6557.0,4.016,1,0
20,4141.0,17.0,1,1,0.558,11021.0,10269.0,2.842,1,0
26,11958.0,47.0,1,0,0.471,13913.0,13533.0,8.082,1,0
28,3074.0,4.0,1,1,0.243,5087.0,5331.0,2.046,1,0
40,1770.0,6.0,1,0,0.44,10539.0,10716.0,1.196,1,0
56,7236.0,4.0,1,1,0.328,4116.0,4061.0,4.639,1,1
29,3367.0,32.0,1,1,0.823,7424.0,7286.0,2.232,1,0
49,4355.0,3.0,0,0,0.768,14906.0,15421.0,2.803,1,0
44,7057.0,2.0,0,0,0.915,4211.0,4245.0,4.732,1,0
52,6949.0,56.0,0,0,0.655,7767.0,7344.0,4.886,1,0
29,5056.0,34.0,0,1,0.283,4576.0,4638.0,3.321,1,1
47,10084.0,31.0,0,1,0.768,6784.0,6557.0,6.956,2,0
24,12493.0,5.0,1,1,0.768,17565.0,17662.0,8.714,1,0
34,11951.0,54.0,1,0,0.686,5880.0,5965.0,8.013,1,0
52,1025.0,20.0,1,1,0.079,10509.0,10661.0,0.709,2,1
28,1335.0,8.0,0,1,1.0,13146.0,13122.0,0.899,1,0
26,5715.0,68.0,0,0,0.701,5607.0,5568.0,3.939,2,0
46,4853.0,40.0,0,1,0.895,5108.0,5233.0,3.245,1,0
55,11739.0,38.0,1,1,0.513,13883.0,13540.0,7.602,1,0
55,5489.0,5.0,1,1,0.707,11790.0,11766.0,3.669,2,0
46,3656.0,8.0,0,1,0.632,6936.0,6868.0,2.376,1,0
23,14022.0,13.0,1,1,0.329,3812.0,3764.0,9.768,2,1
51,7758.0,9.0,0,1,0.336,11805.0,11974.0,5.09,1,0
63,4249.0,86.0,1,0,0.491,9866.0,9881.0,2.948,1,0
41,7366.0,37.0,0,1,0.547,11835.0,11360.0,4.962,1,0
41,7575.0,20.0,0,1,0.309,14997.0,14468.0,4.921,1,1
26,6799.0,36.0,1,0,0.187,6497.0,6523.0,4.47,2,0
20,4426.0,43.0,1,0,0.509,6341.0,6189.0,2.962,1,0
63,15303.0,19.0,0,1,0.383,12765.0,12894.0,10.391,1,0
21,5471.0,6.0,0,1,0.639,9515.0,9472.0,3.579,1,0
50,3599.0,16.0,0,0,0.381,5779.0,5990.0,2.391,1,0
55,5777.0,2.0,1,0,0.426,6863.0,6746.0,3.904,1,0
58,9925.0,54.0,0,0,0.594,3688.0,3441.0,6.636,1,0
56,5167.0,39.0,0,1,0.557,2641.0,2572.0,3.445,1,0
48,8609.0,45.0,0,0,0.459,12167.0,12798.0,6.131,1,0
27,4663.0,27.0,1,1,0.631,6226.0,6162.0,3.076,1,0
23,7420.0,12.0,1,1,0.435,7384.0,7630.0,4.805,1,0
39,7799.0,1.0,1,1,0.886,5428.0,5525.0,5.275,1,0
29,7160.0,3.0,0,0,0.567,11320.0,11054.0,4.826,2,0
38,5401.0,10.0,1,1,0.67,8178.0,8019.0,3.697,2,1
63,7602.0,2.0,0,0,1.0,4997.0,4907.0,4.835,2,0
32,5978.0,52.0,1,1,0.83,3996.0,4016.0,4.0,1,0
62,4476.0,1.0,1,0,0.426,6837.0,7019.0,2.929,2,0
47,8536.0,32.0,1,1,0.547,16407.0,16321.0,5.857,2,0
