data_Tcamp,data_productividad_per,data_import_unico,data_dias_empresa,data_Tedad,data_T_RangoEdad,data_numero_hijos,data_T_numero_hijos,data_pobreza,data_veces,data_Tsexo,dummies_Tsexo_Mujer,data_GRADO2,data_Testado_civil,data_distancia,data_sumCOD,data_sumHRSLB,data_n_lote,data_n_fundo,data_n_variedad,data_otros_bono,data_sum_hora_extra,data_sum_aux_bono_total,data_bono_produc,data_BANCARIZADO,data_PEOR_CALIF_U6M,data_MODA_CALIF_U6M,data_TIPCRE_UM,data_DEUDA_PROM_U6M,data_NRO_ENT_PROM_U6M,data_DIAS_ATRASO_PROM_U6M
19,60.21,2105.14,200,26,26-30,0,Sin hijos,0.486,1,Hombre,0,Secundaria incompleta,Soltero,56.5,1536.0,72.6,16,3,1,256.6,41.8,339.0,191.2,0,Dudoso,Normal,Consumo,0.0,0,0.0
20,73.97,788.52,290,32,31-40,0,Sin hijos,0.77,4,Hombre,0,Primaria incompleta,Soltero,165.1,2208.0,209.6,7,1,1,271.0,19.2,476.0,256.9,1,Dudoso,Normal,Consumo,5054.5,3,16.6
21,47.24,1432.34,179,22,18-25,2,Con hijos,0.384,2,Hombre,0,Secundaria incompleta,Soltero,177.3,1652.0,32.6,19,3,2,98.5,32.5,175.5,154.9,0,Perdida,Normal,Consumo,0.0,0,0.0
21,35.23,147.18,170,26,26-30,0,Sin hijos,0.543,3,Hombre,0,Secundaria completa,Soltero,186.7,1034.0,133.7,11,1,2,152.4,33.3,420.7,90.1,1,Deficiente,Deficiente,Comercial,1065.4,1,6.6
21,69.93,1245.1,274,27,26-30,0,Sin hijos,0.252,2,Mujer,1,Secundaria completa,Soltero,165.6,2054.0,44.4,1,1,2,283.2,153.4,560.8,192.8,0,Normal,Normal,Consumo,0.0,0,0.0
20,27.34,4.35,164,28,26-30,1,Con hijos,0.147,3,Hombre,0,Secundaria completa,Soltero,117.6,638.0,84.4,9,3,1,390.5,142.1,553.0,92.9,1,CPP,Normal,Consumo,817.3,1,6.1
20,16.05,61.89,82,25,18-25,2,Con hijos,0.537,2,Hombre,0,Secundaria incompleta,Soltero,174.8,699.0,46.7,5,1,2,33.2,195.6,331.8,41.4,1,Perdida,Normal,Comercial,512.4,4,1.4
20,170.84,5334.83,158,25,18-25,1,Con hijos,0.382,3,Mujer,1,Secundaria incompleta,Soltero,42.8,6622.0,193.3,17,1,1,80.6,44.9,148.3,474.5,1,CPP,Normal,Comercial,2949.4,2,0.6
20,26.67,186.71,118,31,31-40,0,Sin hijos,0.33,1,Hombre,0,Secundaria completa,Soltero,198.5,534.0,142.3,1,1,3,82.9,161.8,322.3,73.6,1,Deficiente,CPP,Ninguno,8567.5,2,4.9
21,59.45,2466.32,188,25,18-25,1,Con hijos,0.656,3,Mujer,1,Secundaria incompleta,Soltero,44.6,2327.0,201.4,17,2,2,297.4,177.3,537.6,173.4,0,Dudoso,Normal,Ninguno,0.0,0,0.0
21,5.0,227.07,176,18,18-25,0,Sin hijos,0.135,2,Hombre,0,Secundaria completa,Soltero,149.9,192.0,160.8,12,3,3,217.1,185.9,418.8,13.9,1,CPP,CPP,Ninguno,3670.3,4,8.0
21,76.59,1642.53,195,36,31-40,2,Con hijos,0.215,3,Hombre,0,Secundaria incompleta,Soltero,46.4,1550.0,214.5,13,1,1,130.7,82.9,258.5,217.6,1,Normal,Normal,Consumo,484.3,1,11.9
19,96.81,1330.37,238,37,31-40,0,Sin hijos,0.319,3,Mujer,1,Secundaria incompleta,Soltero,168.1,2831.0,126.9,24,3,3,170.2,55.1,411.7,285.8,1,Normal,Normal,Comercial,1315.4,4,9.3
21,199.53,4727.33,171,20,18-25,0,Sin hijos,0.247,2,Mujer,1,Secundaria completa,Soltero,48.3,7017.0,151.4,11,1,2,96.8,178.3,426.5,622.2,1,Normal,CPP,Comercial,6792.9,2,2.6
21,27.43,343.61,159,30,26-30,0,Sin hijos,0.62,2,Hombre,0,Primaria completa,Soltero,158.7,859.0,139.5,13,3,3,149.6,24.5,210.9,63.3,0,Normal,Normal,Ninguno,0.0,0,0.0
20,25.98,242.59,94,24,18-25,1,Con hijos,0.407,2,Mujer,1,Secundaria incompleta,Soltero,204.8,1025.0,122.0,13,1,3,73.7,19.5,129.6,77.7,0,Normal,Normal,Consumo,0.0,0,0.0
20,36.69,7.34,171,28,26-30,0,Sin hijos,0.371,2,Hombre,0,Primaria completa,Soltero,177.3,1124.0,190.7,6,2,3,54.1,125.1,300.9,62.4,1,CPP,Normal,Comercial,3530.5,2,3.8
21,133.04,4953.59,201,27,26-30,0,Sin hijos,0.109,2,Hombre,0,Secundaria incompleta,Soltero,36.8,3173.0,152.5,22,2,1,121.4,42.0,177.1,432.7,1,Normal,Normal,Comercial,7277.4,2,29.2
20,35.02,568.24,170,25,18-25,1,Con hijos,0.563,2,Hombre,0,Primaria completa,Soltero,165.6,1555.0,182.2,6,2,2,232.0,71.6,362.6,72.8,1,Perdida,Normal,Consumo,1530.5,4,6.4
21,88.49,2226.25,194,24,18-25,0,Sin hijos,0.23,1,Hombre,0,Secundaria incompleta,Soltero,66.2,2305.0,179.4,20,1,1,158.4,152.9,363.6,204.1,1,Normal,Normal,Comercial,1221.7,4,15.8
20,44.27,230.18,118,23,18-25,0,Sin hijos,0.209,3,Hombre,0,Secundaria completa,Soltero,184.4,1680.0,66.3,21,3,3,332.2,42.7,394.6,137.6,1,Dudoso,Normal,Consumo,3464.7,2,8.2
21,75.5,2371.84,152,23,18-25,1,Con hijos,0.34,3,Mujer,1,Secundaria completa,Casado,89.1,1780.0,153.5,10,1,3,131.6,68.8,389.8,209.4,1,Normal,Normal,Comercial,1677.7,3,14.7
21,73.94,2155.67,159,23,18-25,1,Con hijos,0.424,2,Hombre,0,Secundaria incompleta,Casado,42.2,2087.0,67.9,19,2,1,12.7,146.8,245.0,156.6,0,CPP,Normal,Comercial,0.0,0,0.0
20,136.05,4967.16,230,25,18-25,0,Sin hijos,0.192,2,Mujer,1,Superior,Soltero,43.2,4224.0,140.8,3,1,1,100.8,124.7,311.2,265.4,1,CPP,Normal,Consumo,2027.7,2,8.7
21,60.42,893.96,252,24,18-25,0,Sin hijos,0.506,4,Hombre,0,Secundaria incompleta,Soltero,136.1,1499.0,158.7,7,3,3,12.8,177.6,321.8,206.4,1,Deficiente,Normal,Ninguno,589.7,2,10.3
20,29.74,273.89,105,30,26-30,1,Con hijos,0.358,1,Mujer,1,Secundaria incompleta,Soltero,142.6,929.0,219.5,5,2,2,179.6,73.7,331.4,49.8,1,Normal,Normal,Ninguno,1437.5,2,30.5
20,167.18,5214.93,206,31,31-40,1,Con hijos,0.458,2,Hombre,0,Secundaria completa,Soltero,37.9,4001.0,35.8,8,1,1,91.4,138.8,285.1,252.2,0,Normal,Normal,Consumo,0.0,0,0.0
19,41.14,113.4,125,24,18-25,1,Con hijos,0.476,1,Mujer,1,Secundaria completa,Soltero,177.8,1398.0,47.3,5,3,3,119.8,39.6,190.8,117.1,1,Normal,Normal,Consumo,2609.5,2,10.0
20,60.76,1447.5,153,30,26-30,0,Sin hijos,0.669,4,Mujer,1,Secundaria completa,Soltero,239.5,2223.0,44.6,12,2,3,310.2,183.8,641.8,165.8,1,Normal,Normal,Comercial,718.1,3,16.3
21,46.93,225.05,136,29,26-30,0,Sin hijos,0.334,2,Mujer,1,Primaria completa,Casado,166.6,1012.0,105.7,4,3,2,167.3,115.9,369.0,139.6,1,Normal,Normal,Consumo,2871.2,4,8.4
21,68.2,938.81,204,31,31-40,1,Con hijos,0.527,3,Mujer,1,Secundaria incompleta,Casado,118.1,2849.0,186.1,19,3,3,79.0,343.9,520.0,202.1,1,Normal,Normal,Consumo,2334.7,3,16.4
19,71.7,1353.59,197,29,26-30,0,Sin hijos,0.132,4,Mujer,1,Secundaria completa,Casado,160.2,1766.0,190.4,18,2,1,178.3,73.7,284.0,231.3,1,CPP,Normal,Ninguno,1451.3,2,0.2
20,24.53,195.79,72,30,26-30,1,Con hijos,0.834,2,Hombre,0,Secundaria incompleta,Soltero,100.4,629.0,170.0,3,1,3,227.8,219.6,600.6,82.0,0,Deficiente,Normal,Ninguno,0.0,0,0.0
19,40.64,2292.88,108,30,26-30,1,Con hijos,0.519,3,Hombre,0,Secundaria completa,Soltero,53.6,1485.0,200.4,7,1,3,77.4,176.4,327.6,123.9,0,Dudoso,Deficiente,Consumo,0.0,0,0.0
21,90.26,2030.06,123,21,18-25,0,Sin hijos,0.356,3,Hombre,0,Secundaria incompleta,Soltero,55.2,2863.0,91.3,8,1,3,200.1,215.2,501.3,177.3,0,Normal,Normal,Consumo,0.0,0,0.0
21,39.37,229.84,101,31,31-40,2,Con hijos,0.361,2,Hombre,0,Secundaria completa,Soltero,200.8,1279.0,46.7,15,1,3,111.0,218.5,378.4,95.5,0,Normal,CPP,Comercial,0.0,0,0.0
20,29.19,312.84,181,31,31-40,1,Con hijos,0.363,1,Hombre,0,Primaria completa,Soltero,207.1,677.0,41.0,21,3,2,79.4,116.8,259.6,81.2,0,Deficiente,Normal,Comercial,0.0,0,0.0
20,72.94,1198.11,225,24,18-25,0,Sin hijos,0.676,3,Hombre,0,Secundaria incompleta,Soltero,136.9,2928.0,191.9,17,1,1,142.8,49.0,223.7,188.1,0,Normal,Normal,Ninguno,0.0,0,0.0
20,84.74,1604.12,177,28,26-30,0,Sin hijos,0.535,3,Mujer,1,Primaria incompleta,Casado,52.7,3002.0,168.8,19,1,3,61.1,40.2,180.8,154.0,1,Normal,Normal,Consumo,3456.3,3,42.9
19,16.37,70.62,135,30,26-30,0,Sin hijos,0.334,1,Hombre,0,Secundaria completa,Soltero,146.2,383.0,162.7,4,3,1,197.7,49.3,378.4,43.9,1,CPP,Normal,Comercial,2998.9,1,10.4
21,64.59,1338.59,254,27,26-30,0,Sin hijos,0.214,3,Mujer,1,Secundaria completa,Soltero,118.2,1896.0,94.5,16,3,2,65.8,66.7,206.5,211.4,1,CPP,Normal,Consumo,1677.9,2,17.5
20,177.86,4864.66,209,30,26-30,0,Sin hijos,0.479,2,Hombre,0,Primaria incompleta,Soltero,41.1,7161.0,102.2,13,2,1,269.6,54.5,402.5,415.7,1,Dudoso,Normal,Comercial,2747.7,4,30.7
21,58.19,1972.07,129,39,31-40,0,Sin hijos,0.526,3,Mujer,1,Secundaria completa,Soltero,35.9,1990.0,212.0,12,3,2,155.7,29.4,271.8,165.1,1,Perdida,Normal,Consumo,2391.0,3,20.1
21,34.94,35.02,166,23,18-25,0,Sin hijos,0.506,3,Mujer,1,Secundaria incompleta,Casado,158.5,794.0,42.1,4,2,1,274.2,140.9,502.3,95.4,0,Dudoso,Normal,Ninguno,0.0,0,0.0
21,18.43,76.85,177,20,18-25,0,Sin hijos,0.387,3,Mujer,1,Primaria incompleta,Soltero,138.2,540.0,177.0,12,2,1,99.2,132.0,356.7,41.6,1,Deficiente,Normal,Comercial,1323.1,2,2.1
21,169.66,4297.76,145,27,26-30,1,Con hijos,0.255,1,Hombre,0,Secundaria incompleta,Soltero,43.5,4423.0,88.8,17,1,3,92.0,72.3,202.8,446.3,0,Dudoso,Normal,Ninguno,0.0,0,0.0
21,76.47,2077.68,135,31,31-40,1,Con hijos,0.653,3,Hombre,0,Primaria completa,Soltero,82.0,2519.0,37.4,9,1,1,215.0,86.9,320.1,146.8,0,Normal,Normal,Consumo,0.0,0,0.0
21,52.77,1953.39,161,26,26-30,2,Con hijos,0.667,1,Hombre,0,Secundaria incompleta,Soltero,35.5,2168.0,171.1,12,1,3,100.3,106.0,276.9,136.8,1,Deficiente,CPP,Comercial,2989.9,1,15.7
20,43.65,93.82,94,34,31-40,0,Sin hijos,0.496,2,Mujer,1,Secundaria incompleta,Casado,108.1,1349.0,92.9,15,3,3,115.0,47.9,264.1,135.2,1,Normal,CPP,Ninguno,4814.4,1,8.5
19,139.64,4883.86,233,20,18-25,1,Con hijos,0.445,2,Mujer,1,Secundaria completa,Soltero,36.8,4305.0,167.2,20,3,1,115.3,89.9,352.5,421.4,1,CPP,Normal,Ninguno,5791.5,1,5.9
20,64.85,2193.99,145,31,31-40,2,Con hijos,0.435,3,Mujer,1,Secundaria completa,Soltero,55.2,2765.0,164.5,2,1,3,21.4,188.6,344.5,143.7,1,Normal,Normal,Ninguno,1650.1,2,29.6
21,34.01,552.79,187,23,18-25,1,Con hijos,0.195,1,Hombre,0,Secundaria completa,Soltero,180.7,1170.0,131.6,9,1,1,378.6,33.3,435.3,58.6,1,Normal,Normal,Consumo,1707.3,2,7.4
19,94.23,1725.03,212,36,31-40,0,Sin hijos,0.253,2,Hombre,0,Iletrado,Soltero,48.3,3218.0,177.7,14,3,3,179.2,180.2,460.3,292.1,0,Normal,Normal,Consumo,0.0,0,0.0
19,21.84,412.72,129,36,31-40,1,Con hijos,0.572,1,Hombre,0,Superior,Soltero,166.0,580.0,140.4,4,2,3,240.0,282.3,551.2,44.3,1,Normal,Deficiente,Consumo,296.1,4,22.5
19,77.93,2346.28,206,24,18-25,2,Con hijos,0.591,1,Hombre,0,Secundaria completa,Soltero,60.5,2742.0,84.5,4,2,2,156.6,191.5,427.3,125.2,0,Normal,Normal,Consumo,0.0,0,0.0
21,168.72,4670.57,257,23,18-25,1,Con hijos,0.458,3,Hombre,0,Primaria incompleta,Soltero,48.4,5804.0,169.5,6,1,2,162.4,53.7,238.6,403.3,0,Normal,Deficiente,Consumo,0.0,0,0.0
20,87.4,2153.81,151,32,31-40,0,Sin hijos,0.452,3,Hombre,0,Secundaria completa,Casado,25.7,2615.0,141.9,24,1,1,135.8,144.9,427.1,260.3,1,Deficiente,Deficiente,Comercial,7040.8,1,16.0
20,33.76,170.16,98,25,18-25,0,Sin hijos,0.564,1,Mujer,1,Primaria completa,Soltero,160.1,1512.0,32.4,5,1,3,37.6,47.9,230.4,105.2,0,Deficiente,Normal,Ninguno,0.0,0,0.0
19,28.33,266.66,125,26,26-30,1,Con hijos,0.391,1,Hombre,0,Secundaria incompleta,Soltero,180.5,1191.0,201.3,24,2,2,197.1,102.6,398.7,98.1,1,Deficiente,Normal,Comercial,984.0,4,4.0
21,23.72,465.18,148,27,26-30,1,Con hijos,0.493,3,Hombre,0,Secundaria incompleta,Casado,140.9,919.0,133.7,17,1,2,158.5,230.7,428.9,44.6,0,Deficiente,CPP,Ninguno,0.0,0,0.0
19,73.21,1267.35,255,18,18-25,0,Sin hijos,0.369,2,Mujer,1,Secundaria incompleta,Casado,203.9,2448.0,195.0,13,2,2,41.6,166.9,336.8,152.8,1,Deficiente,Normal,Consumo,4275.5,4,0.4
19,21.28,315.1,75,26,26-30,1,Con hijos,0.241,3,Hombre,0,Secundaria completa,Soltero,150.8,671.0,197.7,20,3,3,208.2,16.6,303.1,57.9,0,Dudoso,Normal,Ninguno,0.0,0,0.0
21,33.18,1995.42,142,24,18-25,0,Sin hijos,0.53,1,Hombre,0,Secundaria incompleta,Soltero,54.4,817.0,114.5,17,3,1,352.9,70.3,492.2,103.6,1,CPP,Normal,Consumo,1833.4,3,1.0
20,83.55,1731.99,168,25,18-25,1,Con hijos,0.591,3,Hombre,0,Primaria incompleta,Soltero,63.3,2310.0,126.5,19,3,3,163.7,169.8,363.7,164.4,0,CPP,Normal,Consumo,0.0,0,0.0
20,41.04,207.54,120,34,31-40,0,Sin hijos,0.771,1,Hombre,0,Superior,Soltero,152.3,1615.0,109.0,23,1,3,361.4,50.7,541.6,95.2,1,Deficiente,Normal,Consumo,3118.1,2,24.2
20,98.93,5266.28,291,20,18-25,1,Con hijos,0.34,3,Mujer,1,Superior,Soltero,19.5,3101.0,115.4,1,3,2,36.8,35.9,254.1,229.2,1,Normal,Normal,Ninguno,2720.0,3,21.6
19,132.76,4446.15,157,29,26-30,1,Con hijos,0.143,1,Mujer,1,Secundaria completa,Soltero,33.7,5583.0,200.1,21,2,3,196.3,72.1,395.0,404.4,1,Normal,Normal,Ninguno,3364.5,1,2.6
